"rater_id","reference_title","soft_attribute","less_than","about_as","more_than"
14,"Scream (1996)","dynamic","[Beautiful Mind, A (2001),The Silence of the Lambs (1991),There's Something About Mary (1998)]","[Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Ace Ventura: When Nature Calls (1995),Toy Story (1995)]","[Superman (1978),Jurassic Park (1993),Traffic (2000),Memento (2000)]"
14,"Lethal Weapon (1987)","entertaining","[The Lost World: Jurassic Park (1997),The Firm (1993)]","[Saving Private Ryan (1998),The Silence of the Lambs (1991),Edward Scissorhands (1990)]","[Grease (1978),Pulp Fiction (1994),The Little Mermaid (1989),Happy Gilmore (1996),Austin Powers: International Man of Mystery (1997)]"
14,"The Santa Clause (1994)","exaggerated","[The Bourne Identity (2002),Lethal Weapon (1987),The Talented Mr. Ripley (1999)]","[Groundhog Day (1993),The Silence of the Lambs (1991)]","[Toy Story (1995),Shrek (2001),Monty Python and the Holy Grail (1975),Addams Family Values (1993),Jurassic Park (1993)]"
14,"Honey, I Shrunk the Kids (1989)","factual","[Shrek (2001),Groundhog Day (1993)]","[The Terminator (1984),The Silence of the Lambs (1991),Speed (1994),The Sixth Sense (1999)]","[Rain Man (1988),Titanic (1997),The Birdcage (1996),Gladiator (2000)]"
14,"Austin Powers: The Spy Who Shagged Me (1999)","far-fetched","[High Fidelity (2000),Lock, Stock & Two Smoking Barrels (1998),Legends of the Fall (1994),Seven (a.k.a. Se7en) (1995)]","[Big (1988),Batman (1989),Liar Liar (1997),Back to the Future Part III (1990)]","[Shrek 2 (2004),The Mask (1994)]"
14,"Home Alone (1990)","feels real","[The Terminator (1984),Ghost (1990),Men in Black (a.k.a. MIB) (1997),The Lost World: Jurassic Park (1997),The Mask (1994)]","[Babe (1995),There's Something About Mary (1998),The Nutty Professor (1996)]","[Traffic (2000),Twister (1996)]"
14,"Beauty and the Beast (1991)","fictionalized","[Lock, Stock & Two Smoking Barrels (1998),Good Will Hunting (1997),The Full Monty (1997),Indiana Jones and the Temple of Doom (1984)]","[Groundhog Day (1993),The Little Mermaid (1989)]","[Jumanji (1995),Spider-Man (2002),E.T. the Extra-Terrestrial (1982),Batman Forever (1995)]"
14,"Jurassic Park (1993)","funny","[The Sixth Sense (1999),Braveheart (1995)]","[The Shining (1980),Desperado (1995),Top Gun (1986)]","[Home Alone (1990),Pirates of the Caribbean: The Curse of the Black Pearl (2003),The Big Lebowski (1998),Pulp Fiction (1994),Kill Bill: Vol. 1 (2003)]"
14,"The Little Mermaid (1989)","gory","[Happy Gilmore (1996),The Truman Show (1998)]","[Shrek 2 (2004),Who Framed Roger Rabbit? (1988),Men in Black (a.k.a. MIB) (1997),The Abyss (1989)]","[Spider-Man 2 (2004),The Shining (1980),Dances with Wolves (1990),The Sixth Sense (1999)]"
14,"Dumb & Dumber (Dumb and Dumber) (1994)","harsh","[Beautiful Mind, A (2001),The Abyss (1989)]","[Ace Ventura: Pet Detective (1994),Finding Nemo (2003),Big (1988),Beauty and the Beast (1991)]","[Clockwork Orange, A (1971),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Jaws (1975),Jurassic Park (1993)]"
14,"Jumanji (1995)","heartfelt","[The Silence of the Lambs (1991),The Nutty Professor (1996),Chicken Run (2000),The Lost World: Jurassic Park (1997)]","[Congo (1995),Indiana Jones and the Last Crusade (1989)]","[Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001),Aladdin (1992),Braveheart (1995),The Wizard of Oz (1939)]"
14,"Schindler's List (1993)","incomprehensible","[Finding Nemo (2003),Jumanji (1995),Addams Family Values (1993),Sleepless in Seattle (1993)]","[Run Lola Run (Lola rennt) (1998),Die Hard: With a Vengeance (1995),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)]","[Face/Off (1997),Austin Powers: The Spy Who Shagged Me (1999),Being John Malkovich (1999)]"
14,"Mr. Holland's Opus (1995)","intense","[The Mask (1994),Toy Story (1995),Superman (1978),Office Space (1999)]","[Top Gun (1986),Rocky (1976)]","[Apollo 13 (1995),Saving Private Ryan (1998),Fargo (1996),The Shining (1980)]"
14,"Full Metal Jacket (1987)","interesting","[Airplane! (1980),Jerry Maguire (1996),The Mask (1994),Mary Poppins (1964)]","[Mission: Impossible (1996),The Green Mile (1999),The Breakfast Club (1985)]","[Unbreakable (2000),Finding Nemo (2003),2001: A Space Odyssey (1968)]"
14,"Mission: Impossible (1996)","juvenile humor","[The Bourne Identity (2002),The Talented Mr. Ripley (1999),Dead Poets Society (1989),The American President (1995),Schindler's List (1993)]","[Willy Wonka & the Chocolate Factory (1971),Raising Arizona (1987)]","[Shrek 2 (2004),Snow White and the Seven Dwarfs (1937),The Cable Guy (1996)]"
14,"Dances with Wolves (1990)","light-hearted","[Being John Malkovich (1999),Catch Me If You Can (2002),Congo (1995)]","[Batman (1989),My Cousin Vinny (1992)]","[Liar Liar (1997),Ace Ventura: When Nature Calls (1995),Monty Python and the Holy Grail (1975),Back to the Future Part II (1989),Beetlejuice (1988)]"
14,"The Fugitive (1993)","long","[Happy Gilmore (1996),Liar Liar (1997),Spider-Man (2002)]","[Superman (1978),Indiana Jones and the Temple of Doom (1984),Leaving Las Vegas (1995),Charlie's Angels (2000)]","[Outbreak (1995),Forrest Gump (1994),Dances with Wolves (1990)]"
14,"Ace Ventura: Pet Detective (1994)","mainstream","[Men in Black (a.k.a. MIB) (1997),The Shining (1980),Willy Wonka & the Chocolate Factory (1971)]","[The Big Lebowski (1998),The American President (1995)]","[Office Space (1999),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Spider-Man (2002),Scream (1996),Jumanji (1995)]"
14,"Casablanca (1942)","make you think","[Beetlejuice (1988),Edward Scissorhands (1990),Ace Ventura: When Nature Calls (1995)]","[Austin Powers: The Spy Who Shagged Me (1999),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Home Alone (1990),Scream (1996)]","[Superman (1978),Legends of the Fall (1994),Meet the Parents (2000)]"
14,"Clueless (1995)","mindless","[The Blair Witch Project (1999),Forrest Gump (1994),Ransom (1996)]","[Clerks (1994),Pretty Woman (1990),The Lord of the Rings: The Fellowship of the Ring (2001),Edward Scissorhands (1990)]","[Austin Powers: International Man of Mystery (1997),Willy Wonka & the Chocolate Factory (1971),Addams Family Values (1993)]"
14,"To Kill a Mockingbird (1962)","mushy mushy","[Men in Black (a.k.a. MIB) (1997),Trainspotting (1996),The Lord of the Rings: The Fellowship of the Ring (2001)]","[Big (1988),The Santa Clause (1994),Ace Ventura: When Nature Calls (1995),Apollo 13 (1995)]","[Grease (1978),Gladiator (2000),Saving Private Ryan (1998)]"
14,"Apollo 13 (1995)","original","[Meet the Parents (2000),Cliffhanger (1993),Casablanca (1942)]","[The Godfather (1972),Almost Famous (2000),Reservoir Dogs (1992)]","[Ghostbusters (a.k.a. Ghost Busters) (1984),Bug's Life, A (1998),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Batman (1989)]"
14,"Spider-Man (2002)","over the top","[Life Is Beautiful (La Vita è bella) (1997),Catch Me If You Can (2002),The Godfather (1972),Apollo 13 (1995)]","[The Lost World: Jurassic Park (1997),Tombstone (1993)]","[Pulp Fiction (1994),Home Alone (1990),The Dark Knight (2008),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)]"
14,"What's Eating Gilbert Grape (1993)","overrated","[The Full Monty (1997),Trainspotting (1996),Life Is Beautiful (La Vita è bella) (1997),Outbreak (1995),The Talented Mr. Ripley (1999)]","[Jerry Maguire (1996),Meet the Parents (2000),Jaws (1975)]","[Clueless (1995),Edward Scissorhands (1990)]"
14,"Congo (1995)","playful","[To Kill a Mockingbird (1962),Scream (1996)]","[Indiana Jones and the Last Crusade (1989),Ghostbusters (a.k.a. Ghost Busters) (1984),Mission: Impossible (1996)]","[Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001),Batman Forever (1995),Forrest Gump (1994),The Cable Guy (1996),Honey, I Shrunk the Kids (1989)]"
14,"Austin Powers: International Man of Mystery (1997)","pointless","[The Lion King (1994),Back to the Future (1985),Eternal Sunshine of the Spotless Mind (2004),Almost Famous (2000)]","[Happy Gilmore (1996),The Lord of the Rings: The Fellowship of the Ring (2001),Pirates of the Caribbean: The Curse of the Black Pearl (2003)]","[Coneheads (1993),The Cable Guy (1996),Fish Called Wanda, A (1988)]"
14,"Dances with Wolves (1990)","predictable","[The Lost World: Jurassic Park (1997),Lethal Weapon (1987),Braveheart (1995),The Lord of the Rings: The Fellowship of the Ring (2001)]","[Kill Bill: Vol. 1 (2003),Trainspotting (1996),Eternal Sunshine of the Spotless Mind (2004)]","[Gladiator (2000),Beautiful Mind, A (2001),Meet the Parents (2000)]"
14,"The Talented Mr. Ripley (1999)","realistic","[Fish Called Wanda, A (1988),Men in Black (a.k.a. MIB) (1997),The Nightmare Before Christmas (1993),The Cable Guy (1996),The Sixth Sense (1999)]","[Gladiator (2000),Fargo (1996)]","[Saving Private Ryan (1998),Tombstone (1993),Beautiful Mind, A (2001)]"
14,"Mrs. Doubtfire (1993)","romantic","[Finding Nemo (2003),The Sixth Sense (1999),Scream (1996),Tombstone (1993),Jumanji (1995)]","[Lost in Translation (2003),The Wizard of Oz (1939),Ransom (1996)]","[Life Is Beautiful (La Vita è bella) (1997),Top Gun (1986)]"
14,"The Net (1995)","sappy","[Chicken Run (2000),Twister (1996),Office Space (1999)]","[Pirates of the Caribbean: The Curse of the Black Pearl (2003),Indiana Jones and the Temple of Doom (1984),Men in Black (a.k.a. MIB) (1997)]","[Toy Story 2 (1999),Batman (1989),Ace Ventura: Pet Detective (1994),Ace Ventura: When Nature Calls (1995)]"
14,"Fargo (1996)","scary","[Mary Poppins (1964),Monsters, Inc. (2001),Beauty and the Beast (1991),Shrek 2 (2004),Who Framed Roger Rabbit? (1988),Austin Powers: International Man of Mystery (1997)]","[Batman (1989),Four Weddings and a Funeral (1994),To Kill a Mockingbird (1962)]","[Jaws (1975)]"
14,"Twister (1996)","serious","[Mrs. Doubtfire (1993),Grease (1978),Monsters, Inc. (2001),Ghostbusters (a.k.a. Ghost Busters) (1984)]","[The Firm (1993),Pretty Woman (1990),Spider-Man 2 (2004)]","[While You Were Sleeping (1995),Schindler's List (1993),American History X (1998)]"
14,"Jerry Maguire (1996)","simplistic script","[Forrest Gump (1994),Dogma (1999),Jumanji (1995),The Dark Knight (2008),Ace Ventura: When Nature Calls (1995)]","[Clerks (1994),Mary Poppins (1964)]","[The Godfather (1972),Pretty Woman (1990),Meet the Parents (2000)]"
14,"Monty Python and the Holy Grail (1975)","slow-paced","[Shrek (2001),Fight Club (1999),Aladdin (1992),Leaving Las Vegas (1995),Top Gun (1986)]","[Gladiator (2000),Lost in Translation (2003),The Client (1994)]","[Casablanca (1942),To Kill a Mockingbird (1962)]"
15,"Reservoir Dogs (1992)","documentary style","[Liar Liar (1997),Shrek 2 (2004),Men in Black (a.k.a. MIB) (1997),The Mask (1994),The Cable Guy (1996),Coneheads (1993)]","[Dances with Wolves (1990),Braveheart (1995),Air Force One (1997),When Harry Met Sally... (1989)]",NULL
14,"Coneheads (1993)","tearful","[Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Charlie's Angels (2000)]","[The Santa Clause (1994),Beetlejuice (1988),Shrek (2001)]","[Dead Poets Society (1989),Braveheart (1995),The Lion King (1994),The Sixth Sense (1999),Natural Born Killers (1994)]"
14,"The Sound of Music (1965)","terrifying","[Shrek 2 (2004),Mrs. Doubtfire (1993)]","[Pleasantville (1998),Addams Family Values (1993),Robin Hood: Men in Tights (1993)]","[Scream (1996),Indiana Jones and the Last Crusade (1989),Pirates of the Caribbean: The Curse of the Black Pearl (2003),Stand by Me (1986),The Big Lebowski (1998)]"
14,"Cliffhanger (1993)","tongue and cheek","[Requiem for a Dream (2000),Grosse Pointe Blank (1997),The Shining (1980)]","[Clerks (1994),Back to the Future Part III (1990),Willy Wonka & the Chocolate Factory (1971)]","[Ace Ventura: When Nature Calls (1995),Chicken Run (2000),Liar Liar (1997),Batman Forever (1995)]"
14,"The Little Mermaid (1989)","twisty",NULL,"[The Wizard of Oz (1939),The Terminator (1984),Willy Wonka & the Chocolate Factory (1971),Austin Powers: The Spy Who Shagged Me (1999)]","[Meet the Parents (2000),The Sixth Sense (1999),Finding Nemo (2003),Robin Hood: Men in Tights (1993),Ace Ventura: Pet Detective (1994),Ace Ventura: When Nature Calls (1995)]"
14,"E.T. the Extra-Terrestrial (1982)","typical","[Toy Story (1995),The Lion King (1994),The Shining (1980)]","[Ace Ventura: Pet Detective (1994),Being John Malkovich (1999)]","[Election (1999),Twister (1996),The Abyss (1989),The Usual Suspects (1995),Saving Private Ryan (1998)]"
14,"Office Space (1999)","unique story","[Clueless (1995),Who Framed Roger Rabbit? (1988)]","[Spider-Man 2 (2004),Batman Begins (2005)]","[Catch Me If You Can (2002),Pretty Woman (1990),Mrs. Doubtfire (1993),Boogie Nights (1997),Few Good Men, A (1992),Ocean's Eleven (2001)]"
14,"Titanic (1997)","unrealistic","[Good Will Hunting (1997),Beautiful Mind, A (2001),The Godfather (1972),Meet the Parents (2000)]","[The Sound of Music (1965),The Bourne Identity (2002),Pretty Woman (1990)]","[The Blair Witch Project (1999),Ghost (1990),Back to the Future Part II (1989)]"
14,"Jumanji (1995)","violent","[Ace Ventura: Pet Detective (1994),Gone with the Wind (1939),Austin Powers: The Spy Who Shagged Me (1999),Pretty Woman (1990)]","[Fish Called Wanda, A (1988),Superman (1978),Edward Scissorhands (1990)]","[Pirates of the Caribbean: The Curse of the Black Pearl (2003),Fight Club (1999),Desperado (1995)]"
14,"American Pie (1999)","well directed","[The Nutty Professor (1996),Ghost (1990),Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)]","[Fight Club (1999),Dances with Wolves (1990),Top Gun (1986),The Firm (1993)]","[Catch Me If You Can (2002),Beautiful Mind, A (2001),Enemy of the State (1998)]"
15,"Groundhog Day (1993)","action filled","[Jerry Maguire (1996)]","[Liar Liar (1997),The Lion King (1994),Dumb & Dumber (Dumb and Dumber) (1994),Meet the Parents (2000)]","[The Matrix Reloaded (2003),Interview with the Vampire: The Vampire Chronicles (1994),Enemy of the State (1998),The Silence of the Lambs (1991),Kill Bill: Vol. 2 (2004)]"
15,"True Lies (1994)","animated","[The Client (1994),Legends of the Fall (1994),Beautiful Mind, A (2001)]","[Pretty Woman (1990),When Harry Met Sally... (1989)]","[Monsters, Inc. (2001),Ace Ventura: When Nature Calls (1995),Snow White and the Seven Dwarfs (1937),Spider-Man (2002),The Breakfast Club (1985)]"
15,"Willy Wonka & the Chocolate Factory (1971)","artsy","[Arachnophobia (1990),The Lost World: Jurassic Park (1997),Fight Club (1999),What's Eating Gilbert Grape (1993),Groundhog Day (1993),Natural Born Killers (1994)]","[Ghostbusters (a.k.a. Ghost Busters) (1984),E.T. the Extra-Terrestrial (1982),Men in Black (a.k.a. MIB) (1997),Home Alone (1990)]",NULL
15,"Home Alone (1990)","believable","[The Blair Witch Project (1999),The Santa Clause (1994),The Wizard of Oz (1939),The Truman Show (1998)]","[Jaws (1975),E.T. the Extra-Terrestrial (1982)]","[Catch Me If You Can (2002),Mission: Impossible (1996),American Beauty (1999),The Godfather (1972)]"
15,"Dumb & Dumber (Dumb and Dumber) (1994)","big budget",NULL,"[The Truth About Cats & Dogs (1996),Top Gun (1986),Lethal Weapon (1987),The Little Mermaid (1989)]","[Ghostbusters (a.k.a. Ghost Busters) (1984),Shrek (2001),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Shrek 2 (2004),Edward Scissorhands (1990),The Mask (1994)]"
15,"Ghost (1990)","bizarre","[Stand by Me (1986),Erin Brockovich (2000),Traffic (2000),Philadelphia (1993)]","[Honey, I Shrunk the Kids (1989),Interview with the Vampire: The Vampire Chronicles (1994),The Lion King (1994),Grease (1978),The Lord of the Rings: The Fellowship of the Ring (2001)]","[The Cable Guy (1996)]"
15,"My Cousin Vinny (1992)","boring","[Erin Brockovich (2000),Pretty Woman (1990),E.T. the Extra-Terrestrial (1982),Men in Black (a.k.a. MIB) (1997),Gladiator (2000),Rocky (1976),Kill Bill: Vol. 1 (2003),Independence Day (a.k.a. ID4) (1996)]","[Toy Story 2 (1999),Liar Liar (1997)]",NULL
15,"As Good as It Gets (1997)","budget","[Mary Poppins (1964)]","[Groundhog Day (1993),The Godfather (1972),The Princess Bride (1987),Donnie Darko (2001),Beauty and the Beast (1991),Mrs. Doubtfire (1993)]","[Terminator 2: Judgment Day (1991),The Lord of the Rings: The Fellowship of the Ring (2001),Edward Scissorhands (1990)]"
15,"Sense and Sensibility (1995)","cartoonish",NULL,"[Dances with Wolves (1990),Rain Man (1988),Ocean's Eleven (2001),Lethal Weapon (1987)]","[The Lion King (1994),Toy Story (1995),The Little Mermaid (1989),Snow White and the Seven Dwarfs (1937),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Charlie's Angels (2000)]"
15,"Speed (1994)","cheesy","[Reservoir Dogs (1992),The Lord of the Rings: The Fellowship of the Ring (2001),Dances with Wolves (1990),Armageddon (1998)]","[The Mummy (1999),Face/Off (1997)]","[Batman Forever (1995),Pretty Woman (1990),The Cable Guy (1996),Harry Potter and the Chamber of Secrets (2002)]"
15,"Men in Black (a.k.a. MIB) (1997)","complicated",NULL,"[Ace Ventura: Pet Detective (1994),Willy Wonka & the Chocolate Factory (1971),Spider-Man (2002),Shrek (2001)]","[E.T. the Extra-Terrestrial (1982),The Lord of the Rings: The Fellowship of the Ring (2001),The Client (1994),The Silence of the Lambs (1991),Stand by Me (1986),Face/Off (1997)]"
15,"Home Alone (1990)","confusing",NULL,"[Shrek (2001),Toy Story 2 (1999),The Lion King (1994),Meet the Parents (2000),Batman (1989)]","[Shakespeare in Love (1998),Groundhog Day (1993),Mission: Impossible (1996),Kill Bill: Vol. 1 (2003),The Green Mile (1999)]"
15,"Monsters, Inc. (2001)","crazy gore","[Meet the Parents (2000)]","[Toy Story 2 (1999)]","[Interview with the Vampire: The Vampire Chronicles (1994),Titanic (1997),Armageddon (1998),Spider-Man (2002),Top Gun (1986),Saving Private Ryan (1998),The Client (1994),Dances with Wolves (1990)]"
15,"Robin Hood: Men in Tights (1993)","dense",NULL,"[Pleasantville (1998),Home Alone (1990),Dumb & Dumber (Dumb and Dumber) (1994)]","[Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Beauty and the Beast (1991),The Lost World: Jurassic Park (1997),Desperado (1995),The Blair Witch Project (1999),The Crow (1994),Terminator 2: Judgment Day (1991)]"
15,"The Little Mermaid (1989)","dramatic","[The Mask (1994),Austin Powers: The Spy Who Shagged Me (1999)]","[Shrek (2001),Men in Black (a.k.a. MIB) (1997),Monsters, Inc. (2001),The Wizard of Oz (1939)]","[Stand by Me (1986),Kill Bill: Vol. 1 (2003),Face/Off (1997),Titanic (1997)]"
15,"Natural Born Killers (1994)","dynamic","[Ghostbusters (a.k.a. Ghost Busters) (1984),Spider-Man 2 (2004),Ace Ventura: When Nature Calls (1995),Young Frankenstein (1974),The Truth About Cats & Dogs (1996),Spider-Man (2002),American Pie (1999)]","[Boogie Nights (1997),Shakespeare in Love (1998),Jaws (1975)]",NULL
15,"Honey, I Shrunk the Kids (1989)","entertaining",NULL,"[Beauty and the Beast (1991),The Princess Bride (1987),The Santa Clause (1994)]","[The Mummy (1999),Eternal Sunshine of the Spotless Mind (2004),Independence Day (a.k.a. ID4) (1996),Jerry Maguire (1996),The Terminator (1984),Mission: Impossible (1996),Terminator 2: Judgment Day (1991)]"
15,"Erin Brockovich (2000)","exaggerated","[The Piano (1993),While You Were Sleeping (1995)]","[Cast Away (2000),The Sound of Music (1965),Natural Born Killers (1994)]","[Men in Black (a.k.a. MIB) (1997),The Truman Show (1998),Toy Story (1995),Harry Potter and the Chamber of Secrets (2002),Willy Wonka & the Chocolate Factory (1971)]"
15,"True Lies (1994)","factual","[Home Alone (1990),Who Framed Roger Rabbit? (1988),The Lost World: Jurassic Park (1997),The Little Mermaid (1989),Happy Gilmore (1996),Eternal Sunshine of the Spotless Mind (2004),Young Frankenstein (1974)]","[Big (1988),The Graduate (1967)]","[What's Eating Gilbert Grape (1993)]"
15,"American History X (1998)","far-fetched",NULL,"[Ocean's Eleven (2001),Dances with Wolves (1990)]","[Willy Wonka & the Chocolate Factory (1971),Shrek (2001),Mrs. Doubtfire (1993),Liar Liar (1997),The Lost World: Jurassic Park (1997),Batman Forever (1995),Who Framed Roger Rabbit? (1988),The Terminator (1984)]"
15,"The Nightmare Before Christmas (1993)","feels real",NULL,"[Toy Story (1995),Harry Potter and the Chamber of Secrets (2002),Snow White and the Seven Dwarfs (1937),Shrek (2001)]","[The Net (1995),Natural Born Killers (1994),There's Something About Mary (1998),Dead Poets Society (1989),The Santa Clause (1994),Demolition Man (1993)]"
15,"Batman Forever (1995)","fictionalized","[Seven (a.k.a. Se7en) (1995),Fight Club (1999),Braveheart (1995),The English Patient (1996),Mrs. Doubtfire (1993),The Silence of the Lambs (1991)]","[The Mask (1994),Eternal Sunshine of the Spotless Mind (2004),Ace Ventura: Pet Detective (1994),The Blair Witch Project (1999)]",NULL
15,"Kill Bill: Vol. 1 (2003)","funny","[Scream (1996),When Harry Met Sally... (1989),Philadelphia (1993)]","[The Lord of the Rings: The Fellowship of the Ring (2001),The Client (1994),Erin Brockovich (2000)]","[Batman (1989),Monsters, Inc. (2001),The Little Mermaid (1989),Men in Black (a.k.a. MIB) (1997)]"
15,"Honey, I Shrunk the Kids (1989)","gory","[Good Will Hunting (1997),Titanic (1997),Snow White and the Seven Dwarfs (1937)]","[Austin Powers: The Spy Who Shagged Me (1999),The Nightmare Before Christmas (1993),Home Alone (1990)]","[The Fugitive (1993),The Fifth Element (1997),Donnie Darko (2001),The Firm (1993)]"
15,"The Mask (1994)","harsh","[Finding Nemo (2003),Toy Story (1995),Dumb & Dumber (Dumb and Dumber) (1994)]","[Groundhog Day (1993),As Good as It Gets (1997),Scream (1996)]","[Gladiator (2000),The Lost World: Jurassic Park (1997),Interview with the Vampire: The Vampire Chronicles (1994),Jerry Maguire (1996)]"
15,"Forrest Gump (1994)","heartfelt","[Young Frankenstein (1974),Monsters, Inc. (2001),Mary Poppins (1964),The Mummy (1999),Snow White and the Seven Dwarfs (1937),Aladdin (1992),Shrek (2001)]","[Tombstone (1993),Top Gun (1986),The Sixth Sense (1999)]",NULL
15,"Aladdin (1992)","impactful","[Austin Powers: The Spy Who Shagged Me (1999),Ace Ventura: When Nature Calls (1995)]","[The Lion King (1994),Finding Nemo (2003)]","[Rocky (1976),Ghost (1990),Jaws (1975),Forrest Gump (1994),Erin Brockovich (2000),Kill Bill: Vol. 2 (2004)]"
15,"While You Were Sleeping (1995)","incomprehensible","[Willy Wonka & the Chocolate Factory (1971)]","[Beetlejuice (1988)]","[The Lord of the Rings: The Fellowship of the Ring (2001),The Bourne Identity (2002),Goodfellas (1990),Kill Bill: Vol. 2 (2004),The Fifth Element (1997),Philadelphia (1993),What's Eating Gilbert Grape (1993),As Good as It Gets (1997)]"
15,"Titanic (1997)","intense","[Dead Poets Society (1989),Young Frankenstein (1974),Ace Ventura: When Nature Calls (1995),Grease (1978)]","[Beautiful Mind, A (2001),The Rock (1996)]","[The Matrix Reloaded (2003),Natural Born Killers (1994),Total Recall (1990),Armageddon (1998)]"
15,"The Fugitive (1993)","interesting","[Clueless (1995),Aladdin (1992),The Mummy (1999)]","[Good Will Hunting (1997),Charlie's Angels (2000),Pretty Woman (1990),Mission: Impossible (1996),Goodfellas (1990)]","[Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),E.T. the Extra-Terrestrial (1982)]"
15,"Spider-Man 2 (2004)","juvenile humor","[The Client (1994),The Firm (1993),Pretty Woman (1990),American History X (1998),The Rock (1996),There's Something About Mary (1998)]","[Harry Potter and the Chamber of Secrets (2002),E.T. the Extra-Terrestrial (1982),Batman (1989)]","[Aladdin (1992)]"
15,"Boogie Nights (1997)","light-hearted","[The English Patient (1996),The Mummy (1999),Eyes Wide Shut (1999)]","[Speed (1994),Lethal Weapon (1987),Rocky (1976)]","[The Santa Clause (1994),Hot Shots! Part Deux (1993),Pretty Woman (1990),Forrest Gump (1994)]"
15,"Speed (1994)","long","[Young Frankenstein (1974)]","[Addams Family Values (1993),Face/Off (1997),True Lies (1994),Willy Wonka & the Chocolate Factory (1971)]","[The Terminator (1984),Congo (1995),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Almost Famous (2000),The Sound of Music (1965)]"
15,"E.T. the Extra-Terrestrial (1982)","mainstream","[Shrek 2 (2004),The Sound of Music (1965),Interview with the Vampire: The Vampire Chronicles (1994),What's Eating Gilbert Grape (1993),Dead Poets Society (1989)]","[Spider-Man (2002),Catch Me If You Can (2002),Batman (1989),Forrest Gump (1994),Kill Bill: Vol. 1 (2003)]",NULL
15,"The Little Mermaid (1989)","make you think","[Dumb & Dumber (Dumb and Dumber) (1994)]","[The Wizard of Oz (1939),Mrs. Doubtfire (1993)]","[Reservoir Dogs (1992),Pulp Fiction (1994),E.T. the Extra-Terrestrial (1982),Batman (1989),Full Metal Jacket (1987),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Total Recall (1990)]"
15,"Rocky (1976)","mindless","[Cast Away (2000),Kill Bill: Vol. 1 (2003),The Sixth Sense (1999),Harry Potter and the Chamber of Secrets (2002)]","[Spider-Man 2 (2004),Scream (1996)]","[Pleasantville (1998),The Wizard of Oz (1939),Monsters, Inc. (2001),Happy Gilmore (1996)]"
15,"Top Gun (1986)","mushy mushy","[The Lost World: Jurassic Park (1997),The Cable Guy (1996),Natural Born Killers (1994),The Sixth Sense (1999),The Matrix Reloaded (2003),Mission: Impossible (1996),Last Action Hero (1993)]","[Shakespeare in Love (1998),While You Were Sleeping (1995),Rocky (1976)]",NULL
15,"Legends of the Fall (1994)","original","[Toy Story 2 (1999),Finding Nemo (2003),Shrek (2001)]","[Terminator 2: Judgment Day (1991),Braveheart (1995),Rocky (1976),Lethal Weapon (1987),Rain Man (1988)]","[Beetlejuice (1988),Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)]"
15,"Leaving Las Vegas (1995)","over the top","[The Lion King (1994),Shrek 2 (2004),Home Alone (1990),Toy Story (1995)]","[American Beauty (1999),Tombstone (1993),Ocean's Eleven (2001),Total Recall (1990)]","[Scream (1996),Jurassic Park (1993)]"
15,"Ghost (1990)","overrated","[The Fifth Element (1997),Fight Club (1999)]","[The Bourne Identity (2002),Speed (1994),Batman (1989),Lethal Weapon (1987),Mission: Impossible (1996)]","[Shrek 2 (2004),The Nutty Professor (1996),The Lord of the Rings: The Fellowship of the Ring (2001)]"
15,"Beauty and the Beast (1991)","playful","[The Blair Witch Project (1999),American History X (1998),Kill Bill: Vol. 2 (2004)]","[The Wizard of Oz (1939),Bug's Life, A (1998),The Nutty Professor (1996),Grease (1978),Who Framed Roger Rabbit? (1988)]","[Austin Powers: International Man of Mystery (1997),Ace Ventura: When Nature Calls (1995)]"
15,"Austin Powers: International Man of Mystery (1997)","pointless","[Toy Story 2 (1999),Bug's Life, A (1998),The Terminator (1984),American History X (1998),Kill Bill: Vol. 2 (2004)]","[Groundhog Day (1993),The Cable Guy (1996),Hot Shots! Part Deux (1993),Willy Wonka & the Chocolate Factory (1971),Twelve Monkeys (a.k.a. 12 Monkeys) (1995)]",NULL
